number;category;answer;question;m;ignore
15374;KUN;maassen,theo;2 bekende cabaretiers uit Eindhoven: Hans Teeuwen en ..;2;
15375;KUN;maassen,theo;"welke cabaretier maakte carnavalsnummer "" lauwe pis""";3;
15376;KUN;macavoy,james;"wie speelt rol van dr.Nicholas Garrigan in film ""last king of scotland"" uit 2006";3;
15377;KUN;macdonald,kevin;"regisseur van de film ""the last king of scotland"" uit 2006";3;
15378;KUN;macgregor,ewan;"wie speelt hoofdrol (Marc Rent Boy Renton) in de film ""trainspotting"" uit 1996";3;
15379;KUN;maclachlan,kyle;"wie speelt hoofdrol (Jeffrey Beaumont) in ""blue velvet"" uit 1986";3;
15380;KUN;maclaine,shirley;"vr.hoofdrolspeelster (Fran Kubelik) in film ""the apartment"" uit 1960";3;
15381;KUN;macnee,patrick;"wie speelde de rol v.John Steed in ""de wrekers""";3;
15382;KUN;macy,william;"wie speelt rol van autoverkoper Jerry Lundegaard in film ""fargo"" uit 1996";3;
15383;KUN;madsen,michael;"welke acteur speelt mann.hoofdrol (mr.Blonde) in ""reservoir dogs"" uit 1992";3;
15384;KUN;magic unlimited;welk trio vormen Oscar,Renzo en Mara samen;2;
15385;KUN;mammaloe;vrouw van Pipo;2;
15386;KUN;mammaloe;welke rol speelde Christel Adelaar in tv-serie Pipo de clown;2;
15387;KUN;man bijt hond;"wie ""schuift graag bij u aan""";2;
15388;KUN;man with the golden gun;in welke Bond-film is Scaramanga de tegenstander van James;3;
15389;KUN;manderley;naam vh landhuis dat in de film Rebecca aan het eind in vlammen opgaat;3;
15390;KUN;manders;echte naam artiest Dorus;1;
15391;KUN;manen,hans v.;"welke choreograaf had bijnaam ""mondriaan van de dans""";3;
15392;KUN;manet;"wie schilderde ""de pier van Boulogne-sur-mer""";3;
15393;KUN;mangold,james;"regisseur van de film ""walk the line"" uit 2005";3;
15394;KUN;mankiewicz;"regisseur van de film ""all about eve"" uit 1950";3;
15395;KUN;mankini;karakteristiek kledingstuk van Borat, zwembroek met bretels;2;
15396;KUN;mann,michael;"regisseur van de film ""heat"" uit 1995";3;
15397;KUN;mar,fien de la;"wie speelt in de film de Jantjes de rol van ""toffe jans"" ";3;
15398;KUN;mara;goocheltrio Magic Unlimited bestaat uit 2 mannen + 1 vrouw.Wie vrouw;3;
15399;KUN;marceau,sophie;welke (Fr.) actr.speelde Bondmeisje Elektra King in the world is not enough;3;
15400;KUN;maria;wie speelde Julie Andrews in film The Sound of Music;2;
15401;KUN;marion;voornaam van de Hond,weervrouw bij journaal;2;
15402;KUN;marleen spaargaren;"welke personage speelt Willeke Alberti in TV-serie ""de kleine waarheid"", incl.voornaam";2;
15403;KUN;married with children;TV-serie waarin Al Bundy de hoofdrol speelt;2;
15404;KUN;martin,dean;"onder welke artiestennaam sp. Dino Paul Crocetti oa in film ""oceans eleven""";3;
15405;KUN;mastroianni;"welke It. mann.filmster, bekend als de ""latin lover"" overleed 1996, oa una giornata particolare";2;
15406;KUN;mastroianni;"wie is mann.hoofdrolspeler in ""una giornata particolare"" uit 1977,overl.1996";2;
15407;KUN;matisse,henri;"v.welke Fr.kunstenaar is het knipselkunstwerk ""de parkiet en de zeemeermin""";3;
15408;KUN;matrix,the;titel 3-delige film,reg.gebr.Wachowski,hoofdr.Neo+Morpheus,comp.om mensen ond.contr.te houd.;3;
15409;KUN;mattenklopper;symbool van het Simplistisch Verbond;2;
15410;KUN;mauritshuis;"in welk museum ""het meisje met de parel""  van Vermeer";3;
15411;KUN;mauve,anton;"neef Vinc.v.Gogh,die oa schilderde ""heide te Laren""+de torenlaan te Laren";3;
15412;KUN;max;van welke omroep is Jan Slagter directeur;2;
15413;KUN;max;welke omroep is opgericht door Jan Slagter 2002;1;
15414;KUN;maxwell,lois;Can.actrice die in meeste Bond-films Miss Moneypenny sp.,oa dr.No,goldf. ;3;
15415;KUN;mcdonnell,mary;"wie speelt 'stands with a fist"" in dances with wolves uit 1990";3;
15416;KUN;mcdormand,frances;"wie speelt rol van 7 mnd.zwangere politie-agente Marge Gunderson in film ""fargo"" uit 1996";3;
15417;KUN;mcdowell,malcolm;"wie speelt hoofdrol van Alex de Large in film ""a clockwork orange"" uit 1971";3;
15418;KUN;mcfly,marty;"welk personage speelt Michael J.Fox in film ""back to the future"" uit 1985";2;
15419;KUN;mcqueen,steve;"wie speelt rol van capt.Hilts the cooler king"" in film ""the great escape"" uit 1963";3;
15420;KUN;mcqueen,steve;"wie speelt rol van Henry Charriere in film ""papillon"" uit 1973";2;
15421;KUN;meindert;hoe heet het paard in Fabeltjeskrant;2;
15422;KUN;melkboer;beroep van Tevje, hoofdfiguur in Anatevka;2;
15423;KUN;melmac;van welke planeet is Alf afkomstig;3;
15424;KUN;melville;"regisseur van de film ""le samurai/the godson"" uit 1967";3;
15425;KUN;mendes,sam;"regisseur van de film ""american beauty"" uit 1999";3;
15426;KUN;mesdag;wie schilderde panorama in Kurhaus;2;
15427;KUN;metsers;mann.hoofdrolspeelster in Blue movie, sexfilm 1971;3;
15428;KUN;meuders,felix;presentator van Kassa 1989-2011;2;
15429;KUN;mexico;"uit welk land komt Alejandro Inarittu regisseur van de film ""amores perros/love's a bitch"" uit 2000";3;
15430;KUN;miazaki,hayao;"regisseur van de film ""princess mononoke"" uit 1997";3;
15431;KUN;michelangelo;belangrijkste architect St.Pieter Rome,mn bekend van de koepel;3;
15432;KUN;michelangelo;onder welke voornaam is  Lodovico Buenarroti Simoni bekend;3;
15433;KUN;michelangelo;wie is de beeldhouwer van de Pieta, marmeren beeld;2;
15434;KUN;michelangelo;wie is de beeldhouwer vh kunstwerk David in Florence;2;
15435;KUN;michelangelo;wie schilderde de fresco's in Sixtijnse kapel;2;
15436;KUN;mickey mouse;welke stripfiguur speelt de hoofdrol in Steamboat Willie (v. Walt Disney);3;
15437;KUN;middenbeemster;in welke plaats vinden wij het museum Betje Wolff;3;
15438;KUN;mikkelsen,mads;"wie speelt rol van Jakob Pederson in film ""after the wedding"" uit 2006";3;
15439;KUN;milaan;waar vinden wij de Scala;2;
15440;KUN;milland,ray;"wie speelt rol van Tony Wendice in film ""dial M for murder"" uit 1954";3;
15441;KUN;miller,artur;"Marylin Monroe is 3x getrouwd geweest.Wie was de laatste ""gelukkige""";3;
15442;KUN;mills,heather;hoe heet de ex aan wie Paul McCartney 24,3 mio pond moet betalen;2;
15443;KUN;mindy;wie hoort bij Mork,in Am.tv-serie 1978-1982;3;
15444;KUN;minelli,liza;dochter van de actrice Judy Garland, ook actrice;3;
15445;KUN;mini en maxi;artiestennaam Karel de Rooij en Peter de Jong;2;
15446;KUN;miro;"schilder van ""portret 1""";3;
15447;KUN;mirren,helen;wie kreeg feb.2007 Oscar voor haar rol in the Queen Elisabeth;2;
15448;KUN;mochel,henk;"voorganger van Violet Falkenburg als presentator ""rondom 10""";3;
15449;KUN;modine,matthew;"wie speelt rol van Private Joker in film ""full metal jacket"" uit 1987";3;
15450;KUN;mol;welk dier is Momfer in Fabeltjeskrant;2;
15451;KUN;mol,linda de;wie speelde in TV-politieserie Spangen (1999-2006) rol van Nicky Spoor;3;
15452;KUN;molenaar,frans;Amst.coutur.die 2003 brilmonturen ontwi.tbv Pearle,sinds 1995 prijs n.hem gen.;3;
15453;KUN;momfer;naam v.d. mol in Fabeltjeskrant;2;
15454;KUN;mona lisa;"welk schilderij heeft als bijnaam ""la gioconda""";2;
15455;KUN;mondriaan;schilder van Victory Boogie Woogie;3;
15456;KUN;monet;"schilder van ""boulevard des capucines""";3;
15457;KUN;monet;wie schilderde veld met klaprozen en z'n tuin met Japanse brug;3;
15458;KUN;monroe,marylin;onder welke naam is Norma Jeane Stevenson/Baker bekend geworden;2;
15459;KUN;monroe,marylin;wie is getrouwd geweest met James Dougherty,Joe di Maggio,Artur Miller;3;
15460;KUN;monroe,marylin;"wie speelt rol v. Sugar (vr.hoofdrol) in film ""some like it hot"" uit 1959";2;
15461;KUN;montagne,chiel;artiestennaam v.presentator/DJ Bert v.Rheenen,bek.vw.snor;3;
15462;KUN;montand,yves;"wie speelt rol van Cesar Soubeyrans in film ""Jean de Florette/manon des sources"" uit 1986";3;
15463;KUN;montand,yves;"wie speelt rol van Mario in film ""le salaire de la peur/loon vd angst"" v.Clozot uit 1953";3;
15464;KUN;montreux;in w.Zwits.stad werd t.2004 Gouden Roos uitgereikt,beste amusem.progr.TV;2;
15465;KUN;moodysson,lukas;"regisseur van de film ""lilja 4-ever"" uit 2002";3;
15466;KUN;moore,demi;hoofdrolspeelster Molly in Ghost ;2;
15467;KUN;moore,demi;"vr.hoofdrolspeelster (rol Meredith Johnson) in film ""disclosure"" (1994)";2;
15468;KUN;moore,demi;"welke actrice speelt vrouwelijke hoofdrol in ""indecent proposal"" uit 1993";2;
15469;KUN;moore,michael;regisseur van de film Fahrenheit 9/11 over 11 september-aanslagen;3;
15470;KUN;moore,roger;welke acteur speelde zowel de Saint als James Bond;2;
15471;KUN;morel,pierre;"regisseur van de film ""taken"" uit 2008";3;
15472;KUN;moriarti,cathy;"wie speelt de rol van de vrouw vd bokser Jake la motta in film ""raging bull"" uit 1980";3;
15473;KUN;morricone;"wie was de oudste winnaar  87 jr. van een Oscar (filmprijs) ooit (2015 voor ""the hateful eight""";3;
15474;KUN;morris,frank;"welke gevaarlijke crimineel speelt Clint Eastwood in ""escape from Alcatraz"" uit 1979";3;
15475;KUN;mourali;"wie kreeg grote bekendh.als presentatrice van ""de zwakste schakel""";2;
15476;KUN;mousetrap;1e toneelstuk Agatha Christie=langst lopende theatervoorstelling;2;
15477;KUN;mozart;over wie ging de film Amadeus;1;
15478;KUN;muhe,ulrich;"wie speelt de rol van Stasi-officier Gerd Wiesler in film ""das Leben der Anderen"" uit 2006";3;
15479;KUN;mulder;in de x-files wordt de hoofdrol gespeeld door Scully en ...;2;
15480;KUN;munchen;"in welke stad vinden wij museum ""Alte Pinakothek""";3;
15481;KUN;munk;"schilder vh aug.2004  in Oslo gestolen schilderij ""de schreeuw""";3;
15482;KUN;munro,burt;"over welke motorcoureur gaat film ""the worlds fastest indian"" uit 2005";3;
15483;KUN;muppets;wat bedacht Jim Henson;3;
15484;KUN;murillo;"schilder van ""fruitverkoopstertjes""";3;
15485;KUN;murino;welke (It.) actr.speelde Bondmeisje Solange in off. Film Casino Royale 1966 (2012 Ingrid Betancourt);3;
15486;KUN;murphy,eddie;"wie kreeg 2007 Golden Globe v.beste mann.bijrol in ""dreamgirls""";3;
15487;KUN;murray,bill;"wie speelt rol van Bob Harris in film ""lost in translation"" uit 2003";3;
15488;KUN;myers,mike;"wie speelde het typetje ""Austin Powers""";3;
15489;KUN;myjer,jochem;wie won 2018 Poelifinario voor cabaret categorie entertainment;2;
15490;KUN;myra;hoe heet de zus van Martha Hamster in Fabeltjeskrant;2;
15491;KUN;naad,aad vd;hoe werd Jaap vd Scheur in Keek op de week door de Bie genoemd;3;
15492;KUN;nachtegaal;welk dier is Flora in Fabeltjeskrant;3;
15493;KUN;nash,john f.;"over welke schizofrene Am.wiskundige gaat film ""a beautiful mind"" uit 2001";3;
15494;KUN;nathan;cabaretduo Ruben (Nicolai) en ..;3;
15495;KUN;naturalis;huidige naam Ned.Rijksmuseum van Natuurlijke Historie (Leiden);3;
15496;KUN;neerlands hoop;naam 1e cabaretprogramma Freek de Jonge/Bram Vermeulen;2;
15497;KUN;neeson,liam;"welke acteur speelt mann.hoofdrol (Oskar Schindler) in ""schindlers list"" uit 1993";3;
15498;KUN;neeson,liam;"wie speelt rol v.voormalig CIA-agent Bryan in film ""taken"" uit 2008";3;
15499;KUN;neo;"wat is de hackernaam/hackeralias van Thomas Anderson in de film ""the matrix"" uit 1999";3;
15500;KUN;neorealisme;welke filmstroming:Visconti,Rosselini,de Sica;3;
15501;KUN;ness,elliott;hoofdrolspeler/bestrijder v.Al Capone in de film the Untouchables (1987);2;
15502;KUN;neurenberg;in welke stad staat het Albrecht Durerhaus;3;
15503;KUN;newell,mike;"regisseur van de film ""donnie brasco"" uit 1997";3;
15504;KUN;newell,mike;"regisseur van de film ""four weddings and a funeral"" uit 1994";3;
15505;KUN;newman,paul;"wie speelde Butch Cassidy in film ""butch cassidy and the sundance kid""";3;
15506;KUN;newman,paul;"wie speelt 1 vd hoofdrollen (meesteroplichter Henry Gondorff) in film ""the sting"" uit 1973";3;
15507;KUN;newman,paul;"wie speelt Luke in de film ""cool hand luke"" v.Rosenberg uit 1967";3;
15508;KUN;nichols,mike;"regisseur van de film ""the graduate"" uit 1967";3;
15509;KUN;nichols,mike;"regisseur van de film ""who's afraid of Virginia Woolf"" uit1966";3;
15510;KUN;nicholson;"wie speelt rol van privedetective Jake Gittes in film ""chinatown"" v.Polanski uit 1974";3;
15511;KUN;nielsen,connie;"welke acteur speelt vr. hoofdrol (als Lucilla) in ""gladiator"" uit 2000";3;
15512;KUN;niemeyer;in 2012 op 104-j. leeftijd overleden Braz.architect ,oa Brasilia en mede-architect hoofdkw.VN NY;3;
15513;KUN;niessen,sybrand;"wie is manneljike presentator van ""tijd voor Max"", dagelijks programma v.omroep Max";3;
15514;KUN;nieuwegein;in welke plaats vinden wij theater de Kom;3;
15515;KUN;nieuwenhoven,jeltje v.;onder wiens voorz.commissie die Canon vd Ned.film samenstelde (2007);2;
15516;KUN;nieuwkerk,v.;presentator van DWDD (de wereld draait door);1;
15517;KUN;nigeria;Paula Udondek heeft Ned.moeder.Uit welk land is vader afkomstig ;3;
15518;KUN;nijenhuis,johan;"regisseur en producent van GTST vanaf 1990 en 1e film ""costa"" 2001";3;
15519;KUN;nijmegen;geboorteplaats van Joris Ivens, ook standbeeld;2;
15520;KUN;nijmegen;in welke plaats vinden wij theater/schouwburg de Lindenberg;3;
15521;KUN;niro,robert de;"2 mann.hoofdrollen in ""once upon a time in America"" (1984): James Woods en ..";3;
15522;KUN;niro,robert de;"regisseur,producer en hoofdrolspeler ""a bronx tale"" (1993)";3;
15523;KUN;niro,robert de;"wie speelt de rol van de bokser Jake la motta in film ""raging bull"" uit 1980";3;
15524;KUN;niro,robert de;"wie speelt hoofdrol v.meesterdief neil maccauley in film ""heat"" uit 1995";3;
15525;KUN;niro,robert de;"wie speelt rol v.d gokker Ace Rothstein in film ""casino"" uit 1995";3;
15526;KUN;niro,robert de;"wie speelt rol v.Mike Vronsky in ""the deer hunter"" uit 1978";3;
15527;KUN;niro,robert de;"wie speelt rol van Al Capone in film ""the untouchables"" uit 1987";3;
15528;KUN;niro,robert de;"wie speelt rol van taxichauffeur Travis Bickle in film ""taxi driver"" uit 1976";3;
15529;KUN;niro,robert de ;"wie speelt in film ""1900/novecento"" v.Bertolucci (1976) de (hoofd) rol v. rijke alfredo Berlinghien";3;
15530;KUN;niterink,tosca;Theo en Thea, jeugdserie jaren '80. Wie speelde Thea;3;
15531;KUN;nolan,christopher;"regisseur van de film ""batman begins"" uit 2005";3;
15532;KUN;nolan,christopher;"regisseur van de film ""memento"" uit 2000";3;
15533;KUN;nolan,christopher;"regisseur van de film ""the dark knight"" uit 2008";3;
15534;KUN;nolan,christopher;"regisseur van de film ""the prestige"" uit 2006";3;
15535;KUN;noortje;"winnares (voornaam) ""op zoek naar Mary Poppins"", AVRO-show 2009/2010";2;
15536;KUN;norton,edward;"wie speelt de verteller/narrator (ook wel Jack genoemd) in film ""fight club"" uit 1999";3;
15537;KUN;norton,edward;"wie speelt the Hulk in de film ""the incredible hulk"" 2008";3;
15538;KUN;nouvel,jean;Fr. architect v. oa Torre Agbar Barcelona en Musee du quai Branly Parijs;3;
15539;KUN;novak,kim;"vr.hoofdrolspeler in ""Vertigo"" uit 1958";3;
15540;KUN;nuhr;cabaretgroep Joep v.Deudekom,Peter Heerschop,Viggo Waas;3;
15541;KUN;o.j.;wat zijn de 2 voorletters van vm. Am. footballplayer en acteur die ex-vrouw en vriend vermoordde, naar werd vrijgesproken;2;
15542;KUN;oerlemans;"regisseur vd film ""Novazembla"" 2011";2;
15543;KUN;oerol;naam jaarlijks terugkerend theaterfestival op Terschelling;3;
15544;KUN;oldenzaal;in welke plaats vinden wij Hist.mus.het Palthehuis;3;
15545;KUN;oldman,gary;"wie speelt rol van Lee Harvey Oswald in film ""JFK"" uit 1991";3;
15546;KUN;oleg popov;welke wereldberoemde Russ.clown overleed nov.2016 op 86 -j.leeftijd, incl.voornaam;3;
15547;KUN;olivier,laurence;wie speelt rol v.Maxim de winter in film 'rebecca' uit 1940;3;
15548;KUN;olivier,lawrence;"hoofdrolspeler in de film ""wuthering heights"" uit 1939";3;
15549;KUN;omar sy;"wie speelt rol v. Driss in film ""les intouchables"" 2011,incl.voornaam";2;
15550;KUN;ome loeks;wiens paard (peerd) heeft een standbeeld bij het station v. Groningen (2 woorden);2;
15551;KUN;o'neal,ryan;wie speelt rol van Barry Lyndon in gelijknamige film uit 1975;3;
15552;KUN;oosterbeek;in welke plaats vinden wij het Airbornemuseum;3;
15553;KUN;oosterpark;in welk Amsterdams park vinden wij het Nationaal monument slavernijverleden;3;
15554;KUN;oranjerie;gebouw,waarin 's-winters de uitheemse planten w.bewaard,wintertuin;3;
15555;KUN;oscar;goocheltrio Magic Unlimited bestaat uit 2 mannen + 1 vrouw.Man Renzo +..;2;
15556;KUN;oscar niemeyer;in 2012 op 104-j. leeftijd overleden Braz.architect ,oa Brasilia en mede-architect hoofdkw.VN NY,incl.voornaam;3;
15557;KUN;oskar;voornaam van Schindler in de film Schindlers list (1993);3;
15558;KUN;oss;in welke plaats vinden wij theater/schouwburg de Lievekamp;3;
15559;KUN;otterlo;in welke plaats vinden wij het Nederlands Tegelmuseum;3;
15560;KUN;oud;architect van het Bio vakantieoord bij Arnhem;3;
15561;KUN;oud;architect/ontwerper Nat.Monument Dam,samen met Raedeker;3;
15562;KUN;oud;wie is de architect van Rott.cafe de Unie (1925);3;
15563;KUN;oury,gerard;"regisseur van de film ""la grande vadrouille/samen uit,samen thuis"" uit 1966";3;
15564;KUN;out,rob;"wie had bijnaam ""mister veronica""";3;
15565;KUN;paard;welk dier is Meindert in Fabeltjeskrant;2;
15566;KUN;pacino,al;"wie speelt de rol van ""michael corleone"" in de film ""the godfather"" uit 1972";3;
15567;KUN;pacino,al;"welke acteur speelt mann.hoofdrol (Tony Montana) in ""scarface"" uit 1983";3;
15568;KUN;pacino,al;"wie speelt hoofdrol als Carlito Charlie Brigante ""Carlito's way"" uit 1993";3;
15569;KUN;pacino,al;"wie speelt hoofdrol v.top-detective vincent hanna in film ""heat"" uit 1995";3;
15570;KUN;pacino,al;"wie speelt rol van Sonny in film ""dog day afternoon"" uit 1975";3;
15571;KUN;palm;filmfestival Cannes:prijs is Gouden ..;3;
15572;KUN;palma,brian de;"regisseur van de film ""scarface"" uit 1983";3;
15573;KUN;palma,brian de;"regisseur van de film ""the untouchables"" uit 1987";3;
15574;KUN;palma,brian de ;"regisseur van de film ""carlito's way"" uit 1993";3;
15575;KUN;papillon;titel vd film uit 1973 over het leven van Henry Charriere;2;
15576;KUN;paradise now;titel film Ned.-Palestijns regisseur Abu-assad die een Golden Globe 2006 won;3;
15577;KUN;parijs;waar vinden wij het Louvre;1;
15578;KUN;parker;duo Bonnie en Clyde:achternaam van haar;3;
15579;KUN;parker;wie was de butler van Lady Penelope in Thunderbirds (yes maylaidy);2;
15580;KUN;parker,allan;"regisseur van de film ""missisippi burning"" uit 1988";3;
15581;KUN;pasolini;"regisseur ""il decamerone"" (1970)";3;
15582;KUN;passchier,dick;jaren '70 Tweekamp tussen 2 scholen met Judith Bos en ...;3;
15583;KUN;passchier.dick;wie presentator laatste defile Koninginnedag (1980);3;
15584;KUN;pats;clownsduo: wie hoort bij Poets;3;
15585;KUN;pearce,guy;"wie speelt rol van Leonard Shelby in film ""memento"" uit 2000";3;
15586;KUN;peck,gregory;"wie speelt rol van captain Keith Mallory in film ""guns of navarone"" uit 1961";3;
15587;KUN;peck,raoul;"regisseur van de film ""sometimes in april"" uit 2005";3;
15588;KUN;peckinpah,sam;"regisseur van de film ""the wild bunch"" uit 1969";3;
15589;KUN;peel,emma;"in ""de wrekers"" speelden John Steed en .. de hoofdrol";3;
15590;KUN;pei;Chin.architect v. oa glazen piramides binnenplaats Louvre,Kennedy Libr.Boston,Mus.Islam.Kunst Doha;3;
15591;KUN;pellemans;wie is de jury (JP) bij Lingo sinds Lucille Werner presentratrice werd (2005);3;
15592;KUN;pendanten;hoe worden in de kunst 2 bij elkaar horende werken, mn schilderijen, genoemd;3;
15593;KUN;penn,sean;"regisseur van de film ""into the wild"" uit 2007";3;
15594;KUN;pepijn;hoe heet de kater in Fabeltjeskrant;2;
15595;KUN;pepijn;welk cabaret richtte Paul v.Vliet in 1965 op;2;
15596;KUN;perkins,anthony;"wie speelt in film ""psycho"" (1960)"" de rol v.moteleigenaar Norman Bates";3;
