number;category;answer;question;m;ignore
2539;LIT;brecht,bertolt;Wie is de schrijver van het toneelstuk 'Dreigroschenoper'?;2;
2540;LIT;bruijn,cor;Wie is de schrijver van 'Sil de strandjutter'?;3;
2541;LIT;brutus;Wie is de tegenstander van Popeye?;1;
2542;LIT;campert,remco;Van 1996-2006 schreven 2 columnisten op de voorpagina van de Volkskrant een column: Jan Mulder en … ?;1;
2543;LIT;camus;Wie was de schrijver van 'la peste'?;3;
2544;LIT;carmiggelt;Welke schrijver schreef onder het pseudoniem Kronkel?;2;
2545;LIT;cervantes;Wie is de schrijver van Don Quichotte?;2;
2546;LIT;christie,agatha;Wie schreef het toneelstuk 'de mousetrap'?;2;
2547;LIT;circonflex;Hoe heet het dakje op klinkers, naast accent aigu / grave?;1;
2548;LIT;cock,de;Wie is de hoofdpersoon in de boeken van Baantjer?;2;
2549;LIT;collodi;Wie is de schrijver van 'Pinocchio'?;3;
2550;LIT;conscience;Wie is de schrijver van 'de leeuw van Vlaanderen'?;3;
2551;LIT;contaminatie;Welke stijlfiguur is 'dat kost duur'?;3;
2552;LIT;cook,robin;Op een boek van welke auteur is de film 'Outbreak' gebaseerd?;2;
2553;LIT;corleone;Over welke maffiafamilie gaat 'the Godfather', het boek van Mario Puzo?;2;
2554;LIT;couperus;Wie is de chrijver van 'Eline Vere'?;2;
2555;LIT;cristie;In wiens boeken speelt Hercule Poirot een hoofdrol?;2;
2556;LIT;dahl,roald;Wie is de schrijver van 'oom oswald'?;2;
2557;LIT;dahl,roald;Wie is de schrijver van 'Sjakie en de chocoladefabriek'?;2;
2558;LIT;daltons;Wie zijn de tegenstanders van Lucky Luke?;1;
2559;LIT;davis,jim;Wie is de auteur / tekenaar van de Garfield-strips?;3;
2560;LIT;deckers,daphne;Wie schreef het boek 'pedagoochelen'?;3;
2561;LIT;dorknoper;Wat is de naam van de ambtenaar burgerlijke stand in de Bommelverhalen?;3;
2562;LIT;dorrestein,renate;Wie is de schrijfster van 'want dit is mijn lichaam', het boekenweekgeschenk van 1997?;3;
2563;LIT;dorrestein,renate;Wie is de schrijfster van het boek 'weerwater' uit 2015?;3;
2564;LIT;dorrestein,renate;Wie schreef 'mijn zoon heeft een seksleven en ik lees mijn moeder Roodkapje voor' (2006)?;2;
2565;LIT;dragt,tonke;Wie schreef 'de brief voor de koning' (verkozen tot beste Nederlandse kinderboek van de laatste 50 jaar)?;1;
2566;LIT;dresden;Het stenen bruidsbed gaat over het bombardement op welke stad?;2;
2567;LIT;e van dievegge;Hoe heet een vrouwelijke dief (laatste letter)?;1;
2568;LIT;ebenezer;Wat is de voornaam van Scrooge, de vrek in a christmas carol?;3;
2569;LIT;eco,umberto;Wie is de schrijver van 'de slinger van Foucault'?;2;
2570;LIT;eco,umberto;Wie is de schrijver van 'in de naam van de roos'?;2;
2571;LIT;eeden,fred.v.;Wie is de schrijver van 'Kleine Johannes'?;2;
2572;LIT;eeden,fred.v.;Wie schreef 'van de koele meren des doods'?;2;
2573;LIT;eekhoorns;Wat voor dieren zijn Knabbel en Babbel?;1;
2574;LIT;eend;Fokke en Sukke: wat is Fokke voor beest?;2;
2575;LIT;egidius;..waar bestu bleven, mi langt na di,geselle myn,du koors die doot,du lietst mi t leven;2;x
2576;LIT;egters,frits v.;Wie is de hoofdpersoon in 'de avonden' van Gerard Reve?;3;
2577;LIT;eijk,p.n.van;Wie is de dichter van 'de tuinman en de dood'?;3;
2578;LIT;elfen;Waarvan is Titania de koningin?;2;
2579;LIT;elfen;Waarvan is Oberon de koning in 'a midsummer night dream'?;2;
2580;LIT;elfriede jelinek;Welke Oostenrijkse won in 2004 de Nobelprijs voor literatuur (o.a. voor die Klavierspielerin) (inclusief voornaam)?;3;
2581;LIT;eline vere;Wat was de 1e roman van Louis Couperus?;3;
2582;LIT;elschot;Van wie is de uitspraak 'tussen droom en daad staan wetten in de weg en praktische bezwaren'?;2;
2583;LIT;elschot,willem;Wie is de schrijver van 'lijmen'?;1;
2584;LIT;elschot,willem;Wie is de schrijver van 'het been'?;1;
2585;LIT;elschot,willem;Onder welk pseudoniem schreef Alfons de Ridder?;2;
2586;LIT;elschot,willem;Wie is de schrijver van 'kaas'?;1;
2587;LIT;enquist,anna;Onder welk pseudoniem schrijft Christa Widlund-de Boer?;3;
2588;LIT;enquist,anna;Van wie is de dichtbundel 'hier was vuur'?;3;
2589;LIT;entlang;De Duitse voorzetsels met 4e naamval zijn: durch, fur, ohne, um, bis, gegen, wider en … ?;1;
2590;LIT;epibreren;Hoe heet het bedenksel van Carmiggelt: nietsdoen, maar doen alsof het belangrijk is … ?;2;
2591;LIT;epiloog;Wat is het tegenovergestelde van een proloog?;1;
2592;LIT;erik;Wie is de hoofdpersoon uit 'het klein insectenboek' van Bomans?;2;
2593;LIT;ernest;Wat is de voornaam van de Amerikaanse schrijver Hemingway (ca.1940)?;2;
2594;LIT;esther verhoef;Wie schreef 'alles te verliezen' (inclusief voornaam)?;3;
2595;LIT;etymologie;Hoe heet de tak van de taalwetenschap, die de oorsprong van woorden opspoort?;2;
2596;LIT;eufemisme;Hoe noemen we de stijlfiguur van iets verzachtend zeggen (arbeidsreserve i.p.v. werklozen)?;2;
2597;LIT;evans,n.;Wie is de schrijver van 'de paardenfluisteraar'?;3;
2598;LIT;ezelsoor;De prijs voor best verkochte debuutboek is Gouden … ?;3;
2599;LIT;feuilleton;Wat is de term voor publicatie van een roman in dagelijkse afleveringen in een krant?;2;
2600;LIT;fleming,ian;Wie is de schrijver van de boeken van James Bond?;1;
2601;LIT;flipsen;Wie is veldwachter in de boeken van Dik Trom?;2;
2602;LIT;forsyth,frederic;"Wie is de schrijver van ""t'e day of the jackal' uit 1971?";3;
2603;LIT;frodo;Wie is de hoofdpersoon in 'in de ban van de ring / lord of the rings' (inclusief voornaam)?;3;
2604;LIT;gazet;Hoe wordt de krant in Belgie genoemd?;1;
2605;LIT;gerdientje;Het kinderduo in kinderboelken van Anne de Vries heten: Jaap en … ?;2;
2606;LIT;gijsbrecht;Uit welk toneelstuk komt 'o kerstnacht schoner dan de dagen'?;2;
2607;LIT;giphart,ronald;Wie schreef 'ik omhels je met 1000 armen'?;2;
2608;LIT;giphart,ronald;Wie schreef 'ik ook van jou'?;2;
2609;LIT;giphart,ronald;Wie schreef de roman 'Phileine zegt sorry'?;2;
2610;LIT;glastra v.loon,karel;Wie schreef 'de passievrucht'?;3;
2611;LIT;goethe;Wie gebruikte als 1e de woorden 'himmelhoch jauchzend,zum Tode betrubt'?;3;
2612;LIT;gorter,herman;Wie schreef 'Mei'?;2;
2613;LIT;grass,gunter;Wie is de schrijver van de Blechtrommel / blikken trommel?;2;
2614;LIT;gray,john;Wie schreef 'mannen komen van Mars, vrouwen van Venus'?;3;
2615;LIT;greene,graham;Wie is de schrijver van 'the power and the glory' en 'our man in havana'?;3;
2616;LIT;grimm;Welke 2 Duitse broers zijn bekend van hun sprookjes?;1;
2617;LIT;grisham,john;Wie is de schrijver van 'de claim'?;3;
2618;LIT;grisham,john;De film 'the firm' van regisseur Sydney Pollack is gebaseerd op een boek van … ?;2;
2619;LIT;grisham,john;Wie is de schrijver van de boeken 'the firm' en 'the client'?;2;
2620;LIT;grunberg;Wie schreef 'de asielzoeker' (2003)?;3;
2621;LIT;grunberg,arnon;Wie is de schrijver van 'de heilige antonio', ooit boekenweekgeschenk?;2;
2622;LIT;grunberg,arnon;Wie schreef 'blauwe maandagen'?;2;
2623;LIT;haar,jaap ter;Wie is de schrijver van 'Saskia en Jeroen'?;2;
2624;LIT;haddock;Van wie is de lijfspreuk 'duizend-bommen-en-granaten'?;2;
2625;LIT;haiku;Hoe heet de vorm van Japanse dichtkunst, waarbij het gedicht niet rijmt en bestaat uit 3 regels (ontstaan in 17e eeuw)?;3;
2626;LIT;hart,maarten 't;Wie is de schrijver van 'een vlucht regenwulpen'?;2;
2627;LIT;havank;Wie is de schrijver van de detectives met 'de Schaduw' in de hoofdrol?;2;
2628;LIT;herge;Wie is de tekenaar van de strips van Kuifje?;2;
2629;LIT;hermans;Wie schreef 'tranen der acacias'?;2;
2630;LIT;hermans;Wie is de schrijver van 'nooit meer slapen'?;2;
2631;LIT;hildebrand;Wie is de schrijver van Camera Obscura (schuilnaam)?;2;
2632;LIT;homoniemen;Hoe noemen we dezelfde woorden, maar met andere betekenis (bijvoorbeeld: bank, vorst)?;1;
2633;LIT;homoniemen;Wat is het tegenoverstelde van synoniemen?;1;
2634;LIT;hulst,wg vd;In wiens boeken is Jaap Holm een hoofdfiguur?;3;
2635;LIT;ibsen;Wie is de bekendste Noorse toneelschrijver (o.a. Peer Gynt)?;2;
2636;LIT;ijsland;Uit welk land kwamen de dichters Eggert en Stefan Olafsson?;2;
2637;LIT;ilias;Homerus schreef de Odyssee en de … ?;1;
2638;LIT;imme dros;Wie schreef 'odysseus, een man van verhalen' (inclusief voornaam)?;3;
2639;LIT;imperativus;Hoe heet de gebiedende wijs bij werkwoorden?;2;
2640;LIT;indians;In 1965 werd het boek 'ten little niggers' van Agatha Christie in Groot Britanie herdoopt in 'ten little …' ?;3;
2641;LIT;interpunctie;Hoe heet de leer m.b.t. het gebruik en de plaatsing van leestekens?;2;
2642;LIT;inversie;Hoe heet de stijlfiguur, waarbij de gebruikelijke woordvolgorde is omgekeerd (bijvoorbeeld: morgen kom ik)?;2;
2643;LIT;iris;Wat is de naam van het gedicht van Perk 'ik ben geboren uit zonnegloren'?;3;
2644;LIT;ironie;Sarcasme = bijtende spot, goedmoedige spot = … ?;2;
2645;LIT;ishiguro,kazuo;Wie schreef 'never let me go' en 'when we were orphans' ?;3;
2646;LIT;istanbul;Geert Mak schreef het boekenweekgeschenk in 2007 'de brug'. Waar is de brug?;2;
2647;LIT;jagt,marek vd;Door welke onbekende auteur werd de Anton Wachterprijs 2000 gewonnen (men vermoedt dat Anton Grunberg achter hem schuilgaat)?;3;
2648;LIT;jane;Wie is de vrouw van Tarzan?;1;
2649;LIT;japin,arthur;Wie schreef 'de droom van de leeuw'?;3;
2650;LIT;jetje;Wie bracht volgens het rijmpje ulevellen mee voor de hele klas?;2;
2651;LIT;jetzes;Wie is de illustrator van het leesplankje 'aap-noot-mies'?;2;
2652;LIT;jong,a.m.de;Wie schreef de boeken over Merijntje Gijzen?;2;
2653;LIT;joost;Hoe wordt de trouwe butler van Ollie B. Bommel genoemd?;2;
2654;LIT;kamasutra;Hoe heet India's werk over liefdestechnieken?;2;
2655;LIT;kieviet,joh.;Wie is de schrijver van de boeken van Dik Trom?;2;
2656;LIT;king,stephen;Op wiens gelijknamige boek is de film 'the shining' gebaseerd?;3;
2657;LIT;kloos;Wie is de dichter van 'de zee, de zee klotst voort in eindeloze deining'?;2;
2658;LIT;kniertje;Wie is de hoofdpersoon (moeder) in 'de vis wordt duur betaald'?;2;
2659;LIT;knol;Vul aan in het rijmpje: ollebolleke, rubisolleke, ollebolleke, … ?;2;
2660;LIT;koch,herman;Wie schreef 'zomerhuis met zwembad'?;3;
2661;LIT;koppelwerkwoorden;Wat voor soort werkwoorden zijn 'schijnen, lijken endunken'?;2;
2662;LIT;kronenberg,yvonne;Wie schreef 'alles went behalve een vent'?;3;
2663;LIT;kruik;Wat was de bijnaam van de stroper uit Merijntje Gijzen?;2;
2664;LIT;kuyer,guus;Wie schreef het kinderboek 'met de poppen gooien'?;3;
2665;LIT;laan,dick;Wie is de schrijver van de boeken met hoofdpersoon Pinkeltje?;2;
2666;LIT;lagerlof,selma;Wie is de schrijver / schrijfster van 'Nils Holgerssons wonderbare reis'?;2;
2667;LIT;lamme goedzak;Wie is de beste vriend van Tijl Uilenspiegel?;3;
2668;LIT;lampje;Wat is de naam van de assistent van Willie Wortel?;3;
2669;LIT;larsson,stieg;Wie is de schrijver van de Milennium-trilogie?;2;
2670;LIT;lee,harper;Wie schreef 'to kill a mocking bird'?;3;
2671;LIT;leeghwater;Over wie gaat 'goud onder de golven' van Jan Mens?;3;
2672;LIT;lessing,doris;Wie schreef 'the grass is singing'?;2;
2673;LIT;libris literatuurprijs;Welke prijs won K. Schippers in 2006 met het boek 'waar was je nou'?;3;
2674;LIT;lidwoorden;Wat zijn 'de, het, een'?;1;
2675;LIT;ligthart;Wie is de schrijver van Ot en Sien?;2;
2676;LIT;lindgren,astrid;Wie is de schrijfster van Pippi Langkous?;2;
2677;LIT;litotes;Hoe noemt men de stijlfiguur 'ze konden er niet om lachen'?;3;
2678;LIT;loo, tessa de;Wie schreef 'de tweeling'?;2;
2679;LIT;loo, tessa de;Wie schreef 'de meisjes van de suikerwerkfabriek'?;2;
2680;LIT;lorelei;Ich weiss nicht was soll es bedeuten is het begin van … ?;2;
2681;LIT;lucebert;Van wie is de uitspraak 'alles van waarde is weerloos'?;3;
2682;LIT;mak,geert;Wie schreef boekenweekgeschenk 2007 'de brug'?;2;
2683;LIT;mak,geert;Wie is de schrijver van 'de eeuw van mijn vader'?;2;
2684;LIT;marsman;Wie is de dichter van 'denkend aan Holland zie ik brede rivieren traag door oneindig laaglang gaan'?;2;
2685;LIT;marxveldt,cissy v.;Wie schreef de boeken in de 'Joop ter Heul' -serie?;2;
2686;LIT;meulenbelt,anja;Wie schreef de roman 'de schaamte voorbij'?;3;
2687;LIT;michaelis,hanny;Wie is de dichteres (1922-2007) van 'met jouw armen om me heen is het of de ring van mijn bestaan zich sluit'?;3;
2688;LIT;milne;Wie is de schrijver van Winnie the pooh?;3;
2689;LIT;minco,marga;Wie schreef 'het bittere kruid'?;2;
2690;LIT;mulisch,harry;Wie schreef 'de aanslag'?;1;
2691;LIT;mulisch,harry;Wie schreef 'het stenen bruidsbed'?;2;
2692;LIT;multatuli;Van wie is 'misschien is niets geheel waar en zelfs dat niet'?;3;
2693;LIT;multatuli;Onder welk pseudoniem schreef Ed. Douwes Dekker?;1;
2694;LIT;nabokov,vladimir;Wie is de schrijver van Lolita (Amerikaan van Russische afkomst)?;3;
2695;LIT;naeff,top;Wie schreef 'Schoolidyllen'?;2;
2696;LIT;nahon,alice;Wie is de dichteres van 't is goed in het eigen hert te kijken'?;3;
2697;LIT;nautilus;Hoe heet de onderzeeer in '20000 mijlen onder zee' van Jules Verne?;2;
2698;LIT;negentienvierentachtig;Big Brother is watching you is afkomstig uit boek van George Orwell?;2;
2699;LIT;nemo;Hoe heet de kapitein van de onderzeeer in '20000 mijlen onder zee' van Jules Verne?;2;
2700;LIT;nescio;Wie is de schrijver van 'Titiaantjes' (pseudoniem)?;3;
2701;LIT;nescio;Wie schreef de zin 'behalve de man die de Sarphatistraat de mooiste plek van Europa vond ..' (pseudoniem)?;2;
2702;LIT;nescio;Wie is de schrijver van 'de uitvreter' (pseudoniem)?;2;
2703;LIT;nibelungenlied;Wat was het eerste heldenepos in de Duitse literatuur?;3;
2704;LIT;nijhoff,martinus;Van welke Ned. dichter is 'het uur U'?;3;
2705;LIT;nijhoff,martinus;Van wie zijn de dichtregels 'ik ging naar Bommel om de brug te zien'?;1;
2706;LIT;noort,saskia;Wie schreef 'de eetclub'?;3;
2707;LIT;noort,saskia;Wie schreef 'de verbouwing'?;2;
2708;LIT;noort,saskia;Wie schreef 'nieuwe buren'?;2;
2709;LIT;noort,saskia;Wie schreef 'terug naar de kust'?;3;
2710;LIT;nooteboom,cees;Met welke schrijver is Liesbeth List getrouwd geweest?;3;
2711;LIT;nowee;Wie is de schrijver van de boeken van Arendsoog?;2;
2712;LIT;nurks;Wie is de 'onaangenaam mensch in de Haarlemmerhout'?;2;
2713;LIT;obelix;Wie is het maatje van Asterix (wildezwijnenverorberaar)?;1;
2714;LIT;oberon;Hoe heet de koning van de elfen?;2;
2715;LIT;objectief;Wat is het tegenovergestelde van subjectief?;1;
2716;LIT;oegstgeest;Wat is de geboorteplaats van de schrijver Jan Wolkers?;2;
2717;LIT;oehoeboeroe;Wat is de naam van de uil uit Paulus de boskabouter?;1;
2718;LIT;okke;Wat is de voornaam van de psychiater / psy-kundige uit de Bommelverhalen?;3;
2719;LIT;okki pepernoot;Wie (kabouter van 100 jaar) is de hoofdpersoon in de boeken van Leonard Roggeveen (voornaam)?;2;
2720;LIT;old shatterhand;Wie is de blanke hoofdpersoon uit de boeken van Karl May (eerste naam)?;2;
2721;LIT;old shatterhand;Wie is het blanke maatje van Winnetou (eerste naam)?;2;
2722;LIT;olive;Hoe heet het liefje van Popye?;1;
2723;LIT;omnibus;Hoe noemt men alle werken van een schrijver in 1 band?;2;
2724;LIT;onbepaald;Welk voornaamwoord is 'iedereen' in 'iedereen is zoekende' in het taalkundig ontleden?;2;
2725;LIT;onbepaald voornaamwoord;Wat is 'niemand' in bijvoorbeeld 'niemand weet het' in het taalkundig ontleden?;2;
2726;LIT;onbepaalde;Wat voor voornaamwoorden zijn: elke, niemand en sommige?;1;
2727;LIT;onzijdig;Wat is niet mannelijk en niet vrouwelijk?;1;
2728;LIT;ook;De uitgever Sanoma (o.a. Ouders van Nu) gaf tot 2013 ook een blad uit voor grootouders over kleinkinderen. Wat was de naam van dit blad?;3;
2729;LIT;opzij;Waarvan was Cisca Dresselhuys hoofdredacteur van 1981-2008?;2;
2730;LIT;orwell,george;Wie is de Britse schrijver van '1984'?;2;
2731;LIT;orwell,george;Onder welke naam schreef de Brit Eric Arthur Blair (1903-1950)?;3;
2732;LIT;orwell,george;Wie is de Britse schrijver van 'Animal farm'?;2;
2733;LIT;othello;Wat is de naam van de tragedie van Shakespeare over 'de moor van venetie'?;3;
2734;LIT;oude schicht;Wat is de naam van het voertuig / auto van Ollie B. Bommel (zonder lidwoord)?;3;
2735;LIT;oudewater;Waar staat het standbeeld van Herman de Man?;3;
2736;LIT;overtreffende;Wat komt na de vergrotende trap?;2;
2737;LIT;palindroom;Hoe noemt men een woord dat ook achterstevoren gelezen kan worden (bijvoorbeeld lepel)?;2;
2738;LIT;palmen,connie;Wie is de schrijfster van 'lucifer' (2007)?;2;
2739;LIT;panoramix;Wie maakt voor Asterix van de maretak de befaamde toverdrank, waardoor hij onoverwinnelijk wordt?;3;
2740;LIT;papillon;Wat is het 1e en beroemdste boek van Henri Charriere?;2;
2741;LIT;pars pro toto;"stijlfiguur ""het schip had 100 koppen aan booord""";3;x
2742;LIT;pasternak;Wie schreef Dr. Zjivago?;3;
2743;LIT;paulus de boskabouter;Welke stripfiguur is bedacht door Jean Dulieu?;2;
2744;LIT;pebbles;Hoe heet de dochter van Wilma en Fred Flintstone?;2;
2745;LIT;perk;Wie is de dichter van Iris 'ik ben geboren uit zonnegloren'?;3;
2746;LIT;persoonlijke;Wat zijn in de taal 'ik, jij en wij'?;2;
2747;LIT;piggelmee;Hoe heet de kabouter (getrouwd met Tureluur) die woont in een keulse pot?;3;
2748;LIT;pinkeltje;Wie is de hoofdfiguur uit de boeken van Dick Laan?;2;
2749;LIT;pluis;Wat is de achternaam van Nijntje, creatie van Dick Bruna?;1;
2750;LIT;popye;Wan wie is Olive het liefje?;1;
2751;LIT;potgieter;Wie is de dichter van 'grauw is uw hemel en stormig uw strand'?;3;
2752;LIT;puzo;Wie is de schrijver van 'the godfather'?;2;
2753;LIT;randwijk,v.;Wie is de dichter van 'een volk dat voor tirannen zwicht'?;2;
2754;LIT;rebecca;Wat is het 1e en beroemdste boek van Daphne du Maurier met Manderley?;2;
2755;LIT;redekundig;Wat is het tegenovergestelde van taalkundig ontleden?;2;
2756;LIT;reinaert;Welke naam heeft de vos in Oud-Nederlandse sprookjes?;2;
2757;LIT;remi;Hoe heet het jongetje (hoofdpersoon) uit 'Alleen op de wereld'?;2;
2758;LIT;reve;Met wie is dichteres Hanny Michaelis 11 jaar lang (1948-1959) getrouwd geweest (tot hij bekend maakte homoseueel te zijn)? ;2;
2759;LIT;reve;Naar wiens boek werd de film 'de vierde man' van Paul Verhoeven gemaakt?;3;
2760;LIT;reve;Van wie waren 'teigetje' en 'woelrat' homo-levenspartners ?;2;
2761;LIT;reve;Wie schreef 'de avonden'?;2;
2762;LIT;reve;Wie schreef 'nader tot u' (1966)?;2;
2763;LIT;rijn,frank v.;Wie schreef 'de twee scherven'?;2;
2764;LIT;ringeling;In Grootmoeders kastje zei de korte knaap oftewel … ?;2;
2765;LIT;robert langdon;Hoe heet de Ameriukaanse professor kunstgeschiedenis die de hoofdrol speelt in boeken van Dan Brown (inclusief voornaam)?;2;
2766;LIT;robinson crusoe;Wat is het beroemdste boek van Daniel Defoe?;2;
2767;LIT;rommeldam;In welke plaats is Dorknoper ambtenaar?;2;
2768;LIT;rondo/rondeel;Hoe heet een gedicht van 13 regels?;2;
2769;LIT;rooijen,heleen v.;Wie schreef 'godin van de jacht'?;3;
2770;LIT;rosenboom,thomas;Wie is de schrijver van 'spitzen', het boekenweekgeschenk van 2004?;3;
2771;LIT;rowling,jk;Wie schreef de boeken over tovenaarsleerling Harry Potter?;1;
2772;LIT;rubinstein,renate;Wie gaat schuil achter de columnist(e) Tamar?;3;
2773;LIT;rubinstein,renate;Wie onthulde in haar boek (dat na haar dood verscheen) dat ze eem verhouding had met Simon Carmiggelt?;2;
2774;LIT;rushdie;Wie is de schrijver van 'shalimar de clown'?;2;
2775;LIT;rushdie;Wie schreef 'de Duivelsverzen'?;1;
2776;LIT;rutgers v.d.loeff,an;Wie schreef 'de kinderkaravaan'?;2;
2777;LIT;rutgers v.d.loeff,an;Wie schreef 'lawines razen'?;2;
2778;LIT;ruyslinck,ward;Onder welk pseudoniem schreef Raymond de Belser?;3;
2779;LIT;ruyslink,ward;Wie is de schrijver van 'wierook en tranen'?;2;
2780;LIT;ruyslink,ward;Wie is de schrijver van 'de ontaarde slapers'?;2;
2781;LIT;ruyter,m.a.de;Van wie was volgens het boek van Joh. Been uit 1908 Paddeltje de scheepsjongen?;3;
2782;LIT;sagan,francoise;Hoe heet de (inmiddels overleden) Franse schrijfster van 'Bonjour tristesse'?;3;
